Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[73]     0.0    0.00    0.00    4062         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [73]
                0.00    0.00    4062/10136       std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [64]
                0.00    0.00    4062/4062        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [69]
-----------------------------------------------
                0.00    0.00    4062/4062        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [69]
[74]     0.0    0.00    0.00    4062         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [74]
                0.00    0.00    4062/4062        std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [72]
-----------------------------------------------
                0.00    0.00    2000/4062        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> >&&) [134]
                0.00    0.00    2062/4062        void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [87]
[75]     0.0    0.00    0.00    4062         std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [75]
-----------------------------------------------
                0.00    0.00      18/4036        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [195]
                0.00    0.00    2000/4036        __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator-(long) const [118]
                0.00    0.00    2018/4036        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [92]
[76]     0.0    0.00    0.00    4036         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [76]
-----------------------------------------------
                0.00    0.00    2001/4002        void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [239]
                0.00    0.00    2001/4002        std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [251]
[77]     0.0    0.00    0.00    4002         std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&) [77]
-----------------------------------------------
                0.00    0.00    2000/4000        std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [137]
                0.00    0.00    2000/4000        std::initializer_list<int>::end() const [120]
[78]     0.0    0.00    0.00    4000         std::initializer_list<int>::begin() const [78]
-----------------------------------------------
                0.00    0.00    4000/4000        KOSARAJU::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[79]     0.0    0.00    0.00    4000         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [79]
-----------------------------------------------
                0.00    0.00    2000/4000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [141]
                0.00    0.00    2000/4000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [102]
[80]     0.0    0.00    0.00    4000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [80]
-----------------------------------------------
                0.00    0.00    4000/4000        int* std::copy<int const*, int*>(int const*, int const*, int*) [150]
[81]     0.0    0.00    0.00    4000         int const* std::__miter_base<int const*>(int const*) [81]
-----------------------------------------------
                0.00    0.00    4000/4000        int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [146]
[82]     0.0    0.00    0.00    4000         int const* std::__niter_base<int const*>(int const*) [82]
-----------------------------------------------
                0.00    0.00      22/2568        int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [190]
                0.00    0.00     546/2568        int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [158]
                0.00    0.00    2000/2568        int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [146]
[83]     0.0    0.00    0.00    2568         int* std::__niter_base<int*>(int*) [83]
-----------------------------------------------
                0.00    0.00      68/2069        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [199]
                0.00    0.00    2001/2069        KOSARAJU::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[84]     0.0    0.00    0.00    2069         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [84]
-----------------------------------------------
                0.00    0.00    2062/2062        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [86]
[85]     0.0    0.00    0.00    2062         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [85]
                0.00    0.00    2062/24574       std::vector<int, std::allocator<int> >::~vector() [41]
-----------------------------------------------
                0.00    0.00    2062/2062        void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [87]
[86]     0.0    0.00    0.00    2062         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [86]
                0.00    0.00    2062/2062        void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [85]
-----------------------------------------------
                0.00    0.00    2062/2062        std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [182]
[87]     0.0    0.00    0.00    2062         void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [87]
                0.00    0.00    2062/4062        std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [75]
                0.00    0.00    2062/4062        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [73]
                0.00    0.00    2062/8197        std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [66]
                0.00    0.00    2062/2062        void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [86]
-----------------------------------------------
                0.00    0.00    2022/2022        int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [91]
[88]     0.0    0.00    0.00    2022         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [88]
-----------------------------------------------
                0.00    0.00      22/2022        int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [190]
